Time_s,Ch_0,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6
1.399809,0.683314,,,,,,
1.400275,0.389914,,,,,,
1.400740,-0.251606,,,,,,
1.401206,-1.185183,,,,,,
1.401671,-2.343511,,,,,,
1.402137,-3.534066,,,,,,
1.402602,-4.467811,,,,,,
1.403068,-5.291447,,,,,,
1.403533,-5.493370,,,,,,
1.403999,-5.494209,,,,,,
1.404464,-5.494545,,,,,,
1.404930,-5.494713,,,,,,
1.405395,-5.494545,,,,,,
1.405861,-5.494881,,,,,,
1.406326,-5.494881,,,,,,
1.406792,-5.494881,,,,,,
1.407257,-5.494881,,,,,,
1.407723,-4.491142,,,,,,
1.408188,-3.289006,,,,,,
1.408654,-2.242634,,,,,,
1.409119,-1.122744,,,,,,
1.409585,-0.130587,,,,,,
1.410051,0.661830,,,,,,
1.410516,1.451896,,,,,,
1.410982,2.165087,,,,,,
1.411447,2.165087,,,,,,
1.411913,3.155062,,,,,,
1.412378,3.158083,,,,,,
1.412844,2.804929,,,,,,
1.413309,2.095933,,,,,,
1.413775,1.182834,,,,,,
1.414240,0.379171,,,,,,
1.414706,-0.353658,,,,,,
1.415171,-1.136507,,,,,,
1.415637,-1.808576,,,,,,
1.416102,-2.325216,,,,,,
1.416568,-2.805768,,,,,,
1.417033,-3.463233,,,,,,
1.417499,-4.232319,,,,,,
1.417964,-4.655970,,,,,,
1.418430,-4.695750,,,,,,
1.418895,-4.400671,,,,,,
1.419361,-3.805814,,,,,,
1.419826,-3.221698,,,,,,
1.420292,-2.770352,,,,,,
1.420757,-2.250858,,,,,,
1.421223,-1.735058,,,,,,
1.421688,-1.393988,,,,,,
1.422154,-0.983093,,,,,,
1.422619,-0.599893,,,,,,
1.423085,-0.172045,,,,,,
1.423550,0.152575,,,,,,
1.424016,0.226764,,,,,,
1.424482,-0.028031,,,,,,
1.424947,-0.562127,,,,,,
1.425413,-1.208011,,,,,,
1.425878,-1.683024,,,,,,
1.426344,-1.982300,,,,,,
1.426809,-2.195972,,,,,,
1.427275,-2.147463,,,,,,
1.427740,-1.940505,,,,,,
1.428206,-1.607492,,,,,,
1.428671,-1.378378,,,,,,
1.429137,-1.326848,,,,,,
1.429602,-1.005249,,,,,,
1.430068,-0.378332,,,,,,
1.430533,0.628092,,,,,,
1.430999,1.926741,,,,,,
1.431464,3.176211,,,,,,
1.431930,4.264210,,,,,,
1.432395,5.264088,,,,,,
1.432861,5.499916,,,,,,
1.433326,5.499916,,,,,,
1.433792,5.499916,,,,,,
1.434257,5.499916,,,,,,
1.434723,5.499916,,,,,,
1.435188,5.499916,,,,,,
1.435654,5.499916,,,,,,
1.436119,5.499916,,,,,,
1.436585,5.499916,,,,,,
1.437050,5.499916,,,,,,
1.437516,5.499916,,,,,,
1.437982,3.108904,,,,,,
1.438447,4.115831,,,,,,
1.438913,3.778454,,,,,,
1.439378,3.127031,,,,,,
1.439844,2.845884,,,,,,
1.440309,2.466545,,,,,,
1.440775,1.872023,,,,,,
1.441240,1.414298,,,,,,
1.441706,1.301335,,,,,,
1.442171,1.429908,,,,,,
1.442637,1.817304,,,,,,
1.443102,2.376577,,,,,,
1.443568,2.788144,,,,,,
1.444033,3.190311,,,,,,
1.444499,3.671031,,,,,,
1.444964,3.944961,,,,,,
1.445430,4.182635,,,,,,
1.445895,4.447501,,,,,,
1.446361,4.742245,,,,,,
1.446826,5.499916,,,,,,
1.447292,5.499916,,,,,,
1.447757,5.499916,,,,,,
1.448223,2.676020,,,,,,
1.448688,2.528985,,,,,,
1.449154,2.782773,,,,,,
1.449619,2.012009,,,,,,
1.450085,1.607156,,,,,,
1.450550,1.217746,,,,,,
1.451016,0.968658,,,,,,
1.451482,0.790738,,,,,,
1.451947,0.594018,,,,,,
1.452413,0.163653,,,,,,
1.452878,-0.203601,,,,,,
1.453344,-0.293736,,,,,,
1.453809,-0.134447,,,,,,
1.454275,0.228779,,,,,,
1.454740,0.772946,,,,,,
1.455206,1.217746,,,,,,
1.455671,1.548745,,,,,,
1.456137,1.548745,,,,,,
1.456602,2.050614,,,,,,
1.457068,2.148974,,,,,,
1.457533,2.216785,,,,,,
1.457999,2.205707,,,,,,
1.458464,2.186572,,,,,,
1.458930,1.912978,,,,,,
1.459395,1.352026,,,,,,
1.459861,0.616846,,,,,,
1.460326,-0.354665,,,,,,
1.460792,-1.501579,,,,,,
1.461257,-2.544427,,,,,,
1.461723,-3.389883,,,,,,
1.462188,-4.128252,,,,,,
1.462654,-4.681987,,,,,,
1.463119,-5.125444,,,,,,
1.463585,-5.473060,,,,,,
1.464050,-5.493706,,,,,,
1.464516,-5.494377,,,,,,
1.464981,-5.494545,,,,,,
1.465447,-5.494881,,,,,,
1.465913,-5.494713,,,,,,
1.466378,-5.077943,,,,,,
1.466844,-4.305501,,,,,,
1.467309,-3.711986,,,,,,
1.467775,-2.998291,,,,,,
1.468240,-2.430961,,,,,,
1.468706,-2.018387,,,,,,
1.469171,-1.575265,,,,,,
1.469637,-1.575265,,,,,,
1.470102,-0.488273,,,,,,
1.470568,-0.427176,,,,,,
1.471033,-0.664515,,,,,,
1.471499,-1.071382,,,,,,
1.471964,-1.738079,,,,,,
1.472430,-2.560037,,,,,,
1.472895,-3.146334,,,,,,
1.473361,-3.620844,,,,,,
1.473826,-4.219898,,,,,,
1.474292,-4.670405,,,,,,
1.474757,-4.988815,,,,,,
1.475223,-5.275334,,,,,,
1.475688,-5.493202,,,,,,
1.476154,-5.494545,,,,,,
1.476619,-5.494545,,,,,,
1.477085,-5.494881,,,,,,
1.477550,-5.494881,,,,,,
1.478016,-5.063172,,,,,,
1.478481,-4.308019,,,,,,
1.478947,-3.738506,,,,,,
1.479413,-3.109743,,,,,,
1.479878,-2.574975,,,,,,
1.480344,-2.226184,,,,,,
1.480809,-1.843824,,,,,,
1.481275,-1.481773,,,,,,
1.481740,-1.089845,,,,,,
1.482206,-0.835721,,,,,,
1.482671,-0.864256,,,,,,
1.483137,-0.864256,,,,,,
1.483602,-1.586511,,,,,,
1.484068,-2.223835,,,,,,
1.484533,-2.719661,,,,,,
1.484999,-3.062409,,,,,,
1.485464,-3.404486,,,,,,
1.485930,-3.577035,,,,,,
1.486395,-3.606577,,,,,,
1.486861,-3.594827,,,,,,
1.487326,-3.686641,,,,,,
1.487792,-3.932036,,,,,,
1.488257,-3.921294,,,,,,
1.488723,-3.578378,,,,,,
1.489188,-2.976806,,,,,,
1.489654,-2.117754,,,,,,
1.490119,-1.235538,,,,,,
1.490585,-0.560616,,,,,,
1.491050,0.076707,,,,,,
1.491516,0.686000,,,,,,
1.491981,1.014313,,,,,,
1.492447,1.297642,,,,,,
1.492913,1.540017,,,,,,
1.493378,1.794812,,,,,,
1.493844,1.877729,,,,,,
1.494309,1.645762,,,,,,
1.494775,1.167727,,,,,,
1.495240,0.536110,,,,,,
1.495706,-0.314382,,,,,,
1.496171,-1.075578,,,,,,
1.496637,-1.625452,,,,,,
1.497102,-2.168780,,,,,,
1.497568,-2.536706,,,,,,
1.498033,-2.703212,,,,,,
1.498499,-2.757595,,,,,,
1.498964,-2.850584,,,,,,
1.499430,-3.063416,,,,,,
1.499895,-3.036225,,,,,,
1.500361,-2.638590,,,,,,
1.500826,-1.935470,,,,,,
1.501292,-0.929381,,,,,,
1.501757,0.232136,,,,,,
1.502223,1.250980,,,,,,
1.502688,2.204700,,,,,,
1.503154,3.191989,,,,,,
1.503619,3.876478,,,,,,
1.504085,4.512291,,,,,,
1.504550,5.156161,,,,,,
1.505016,5.499916,,,,,,
1.505481,5.499916,,,,,,
1.505947,5.499916,,,,,,
1.506412,5.499916,,,,,,
1.506878,5.499916,,,,,,
1.507344,5.499916,,,,,,
1.507809,5.299168,,,,,,
1.508275,4.837247,,,,,,
1.508740,4.396139,,,,,,
1.509206,4.101396,,,,,,
1.509671,3.942779,,,,,,
1.510137,3.835859,,,,,,
1.510602,3.556558,,,,,,
1.511068,3.070802,,,,,,
1.511533,2.697505,,,,,,
1.511999,2.623316,,,,,,
1.512464,2.843870,,,,,,
1.512930,3.315190,,,,,,
1.513395,3.930190,,,,,,
1.513861,4.386404,,,,,,
1.514326,4.726467,,,,,,
1.514792,5.105806,,,,,,
1.515257,5.291783,,,,,,
1.515723,5.398871,,,,,,
1.516188,5.499916,,,,,,
1.516654,5.499916,,,,,,
1.517119,5.499916,,,,,,
1.517585,5.499916,,,,,,
1.518050,5.499916,,,,,,
1.518516,1.646769,,,,,,
1.518981,2.493065,,,,,,
1.519447,1.692424,,,,,,
1.519912,0.709499,,,,,,
1.520378,0.029374,,,,,,
1.520844,-0.707149,,,,,,
1.521309,-1.211872,,,,,,
1.521775,-1.572580,,,,,,
1.522240,-1.899046,,,,,,
1.522706,-2.411658,,,,,,
1.523171,-2.853269,,,,,,
1.523637,-2.957000,,,,,,
1.524102,-2.740810,,,,,,
1.524568,-2.232731,,,,,,
1.525033,-1.475395,,,,,,
1.525499,-0.801816,,,,,,
1.525964,-0.240528,,,,,,
1.526430,0.362051,,,,,,
1.526895,0.786709,,,,,,
1.527361,1.094881,,,,,,
1.527826,1.094881,,,,,,
1.528292,1.619913,,,,,,
1.528757,1.802869,,,,,,
1.529223,1.765942,,,,,,
1.529688,1.491676,,,,,,
1.530154,1.013306,,,,,,
1.530619,0.265705,,,,,,
1.531085,-0.589654,,,,,,
1.531550,-1.271122,,,,,,
1.532016,-1.879744,,,,,,
1.532481,-2.473259,,,,,,
1.532947,-2.865690,,,,,,
1.533412,-3.132906,,,,,,
1.533878,-3.350607,,,,,,
1.534344,-3.735821,,,,,,
1.534809,-4.126238,,,,,,
1.535275,-4.214359,,,,,,
1.535740,-3.996155,,,,,,
1.536206,-3.507042,,,,,,
1.536671,-2.768673,,,,,,
1.537137,-2.041886,,,,,,
1.537602,-1.479255,,,,,,
1.538068,-0.850660,,,,,,
1.538533,-0.372457,,,,,,
1.538999,-0.055558,,,,,,
1.539464,0.265705,,,,,,
1.539930,0.538964,,,,,,
1.540395,0.818601,,,,,,
1.540861,0.921996,,,,,,
1.541326,0.921996,,,,,,
1.541792,0.254292,,,,,,
1.542257,-0.360372,,,,,,
1.542723,-1.113344,,,,,,
1.543188,-1.724315,,,,,,
1.543654,-2.215778,,,,,,
1.544119,-2.734096,,,,,,
1.544585,-3.068788,,,,,,
1.545050,-3.249897,,,,,,
1.545516,-3.366552,,,,,,
1.545981,-3.602213,,,,,,
1.546447,-3.946807,,,,,,
1.546912,-3.977188,,,,,,
1.547378,-3.677073,,,,,,
1.547843,-3.128038,,,,,,
1.548309,-2.338979,,,,,,
1.548775,-1.524239,,,,,,
1.549240,-0.901183,,,,,,
1.549706,-0.257984,,,,,,
1.550171,0.271580,,,,,,
1.550637,0.564141,,,,,,
1.551102,0.849149,,,,,,
1.551568,1.055268,,,,,,
1.552033,1.258701,,,,,,
1.552499,1.318120,,,,,,
1.552964,1.066011,,,,,,
1.553430,0.565148,,,,,,
1.553895,-0.188327,,,,,,
1.554361,-1.173434,,,,,,
1.554826,-1.173434,,,,,,
1.555292,-2.729397,,,,,,
1.555757,-3.437049,,,,,,
1.556223,-3.995315,,,,,,
1.556688,-4.346792,,,,,,
1.557154,-4.578088,,,,,,
1.557619,-4.837751,,,,,,
1.558085,-5.254688,,,,,,
1.558550,-5.404242,,,,,,
1.559016,-5.167239,,,,,,
1.559481,-4.649256,,,,,,
1.559947,-3.820417,,,,,,
1.560412,-2.885832,,,,,,
1.560878,-2.101305,,,,,,
1.561343,-1.286229,,,,,,
1.561809,-0.452857,,,,,,
1.562275,0.111284,,,,,,
1.562740,0.675929,,,,,,
1.563206,1.190555,,,,,,
1.563671,1.663554,,,,,,
1.564137,2.087037,,,,,,
1.564602,2.222827,,,,,,
1.565068,2.081498,,,,,,
1.565533,1.703838,,,,,,
1.565999,1.077424,,,,,,
1.566464,0.536950,,,,,,
1.566930,0.160967,,,,,,
1.567395,-0.269062,,,,,,
1.567861,-0.588983,,,,,,
1.568326,-0.775631,,,,,,
1.568792,-0.885740,,,,,,
1.569257,-1.015320,,,,,,
1.569723,-1.370489,,,,,,
1.570188,-1.598764,,,,,,
1.570654,-1.474891,,,,,,
1.571119,-1.119051,,,,,,
1.571585,-0.510597,,,,,,
1.572050,0.236164,,,,,,
1.572516,0.825650,,,,,,
1.572981,1.347326,,,,,,
1.573447,1.926574,,,,,,
1.573912,2.234577,,,,,,
1.574378,2.510521,,,,,,
1.574843,2.776730,,,,,,
1.575309,2.997620,,,,,,
1.575775,3.073487,,,,,,
1.576240,2.976135,,,,,,
1.576706,2.786801,,,,,,
1.577171,2.387320,,,,,,
1.577637,1.756542,,,,,,
1.578102,1.143893,,,,,,
1.578568,0.767910,,,,,,
1.579033,0.453361,,,,,,
1.579499,0.206622,,,,,,
1.579964,0.140826,,,,,,
1.580430,0.197223,,,,,,
1.580895,0.269398,,,,,,
1.581361,0.160967,,,,,,
1.581826,0.121019,,,,,,
1.582292,0.435233,,,,,,
1.582757,1.007599,,,,,,
1.583223,1.810925,,,,,,
1.583688,2.797543,,,,,,
1.584154,3.647532,,,,,,
1.584619,4.346960,,,,,,
1.585085,5.087007,,,,,,
1.585550,5.499916,,,,,,
1.586016,5.499916,,,,,,
1.586481,5.499916,,,,,,
1.586947,5.499916,,,,,,
1.587412,5.499916,,,,,,
1.587878,5.499916,,,,,,
1.588343,5.499916,,,,,,
1.588809,5.499916,,,,,,
1.589274,2.187243,,,,,,
1.589740,2.902617,,,,,,
1.590206,1.883101,,,,,,
1.590671,0.951537,,,,,,
1.591137,0.177417,,,,,,
1.591602,-0.478202,,,,,,
1.592068,-1.024720,,,,,,
1.592533,-1.518029,,,,,,
1.592999,-2.156191,,,,,,
1.593464,-2.805600,,,,,,
1.593930,-3.166140,,,,,,
1.594395,-3.197528,,,,,,
1.594861,-2.943404,,,,,,
1.595326,-2.444724,,,,,,
1.595792,-1.991531,,,,,,
1.596257,-1.653483,,,,,,
1.596723,-1.221439,,,,,,
1.597188,-0.905882,,,,,,
1.597654,-0.739040,,,,,,
1.598119,-0.510430,,,,,,
1.598585,-0.295079,,,,,,
1.599050,-0.041459,,,,,,
1.599516,-0.041459,,,,,,
1.599981,-0.045823,,,,,,
1.600447,-0.345602,,,,,,
1.600912,-0.859052,,,,,,
1.601378,-1.515007,,,,,,
1.601843,-2.019730,,,,,,
1.602309,-2.392355,,,,,,
1.602774,-2.779919,,,,,,
1.603240,-2.995102,,,,,,
1.603706,-3.099336,,,,,,
1.604171,-3.135927,,,,,,
1.604637,-3.305119,,,,,,
1.605102,-3.567636,,,,,,
1.605568,-3.570321,,,,,,
1.606033,-3.266011,,,,,,
1.606499,-2.723018,,,,,,
1.606964,-1.946883,,,,,,
1.607430,-1.179141,,,,,,
1.607895,-0.602075,,,,,,
1.608361,0.015778,,,,,,
1.608826,0.514122,,,,,,
1.609292,0.791745,,,,,,
1.609757,1.096727,,,,,,
1.610223,1.362768,,,,,,
1.610688,1.612192,,,,,,
1.611154,1.734722,,,,,,
1.611619,1.565530,,,,,,
1.612085,1.165377,,,,,,
1.612550,0.543328,,,,,,
1.613016,0.543328,,,,,,
1.613481,-0.951705,,,,,,
1.613947,-1.491173,,,,,,
1.614412,-2.032151,,,,,,
1.614878,-2.397726,,,,,,
1.615343,-2.603510,,,,,,
1.615809,-2.731075,,,,,,
1.616274,-2.892210,,,,,,
1.616740,-3.170001,,,,,,
1.617206,-3.217838,,,,,,
1.617671,-2.977310,,,,,,
1.618137,-2.459327,,,,,,
1.618602,-1.701488,,,,,,
1.619068,-0.934920,,,,,,
1.619533,-0.372625,,,,,,
1.619999,0.200412,,,,,,
1.620464,0.666865,,,,,,
1.620930,0.859892,,,,,,
1.621395,1.024048,,,,,,
1.621861,1.156481,,,,,,
1.622326,1.288243,,,,,,
1.622792,1.360586,,,,,,
1.623257,1.206332,,,,,,
1.623723,0.877348,,,,,,
1.624188,0.348287,,,,,,
1.624654,-0.372457,,,,,,
1.625119,-0.982422,,,,,,
1.625585,-1.423865,,,,,,
1.626050,-1.832578,,,,,,
1.626516,-1.832578,,,,,,
1.626981,-2.163577,,,,,,
1.627447,-2.142763,,,,,,
1.627912,-2.109194,,,,,,
1.628378,-2.225849,,,,,,
1.628843,-2.140078,,,,,,
1.629309,-1.750835,,,,,,
1.629774,-1.125093,,,,,,
1.630240,-0.314717,,,,,,
1.630705,0.526879,,,,,,
1.631171,1.113344,,,,,,
1.631637,1.573419,,,,,,
1.632102,2.030472,,,,,,
1.632568,2.200671,,,,,,
1.633033,2.222156,,,,,,
1.633499,2.200671,,,,,,
1.633964,2.177173,,,,,,
1.634430,2.109697,,,,,,
1.634895,1.801526,,,,,,
1.635361,1.264576,,,,,,
1.635826,0.566827,,,,,,
1.636292,-0.366415,,,,,,
1.636757,-1.275990,,,,,,
1.637223,-1.966690,,,,,,
1.637688,-2.626169,,,,,,
1.638154,-3.218677,,,,,,
1.638619,-3.435203,,,,,,
1.639085,-3.520806,,,,,,
1.639550,-3.540108,,,,,,
1.640016,-3.681773,,,,,,
1.640481,-3.788861,,,,,,
1.640947,-3.626383,,,,,,
1.641412,-3.245029,,,,,,
1.641878,-2.578164,,,,,,
1.642343,-1.679667,,,,,,
1.642809,-0.940963,,,,,,
1.643274,-0.323949,,,,,,
1.643740,0.409049,,,,,,
1.644205,0.930388,,,,,,
1.644671,1.347326,,,,,,
1.645137,1.762081,,,,,,
1.645602,2.200336,,,,,,
1.646068,2.607370,,,,,,
1.646533,2.815671,,,,,,
1.646999,2.773709,,,,,,
1.647464,2.533013,,,,,,
1.647930,2.060685,,,,,,
1.648395,1.531289,,,,,,
1.648861,1.143893,,,,,,
1.649326,0.782513,,,,,,
1.649792,0.492638,,,,,,
1.650257,0.372793,,,,,,
1.650723,0.347448,,,,,,
1.651188,0.358358,,,,,,
1.651654,0.258824,,,,,,
1.652119,0.169024,,,,,,
1.652585,0.380682,,,,,,
1.653050,0.816251,,,,,,
1.653516,1.496376,,,,,,
1.653981,2.386648,,,,,,
1.654447,3.216495,,,,,,
1.654912,3.957717,,,,,,
1.655378,4.765408,,,,,,
1.655843,5.450233,,,,,,
1.656309,5.499916,,,,,,
1.656774,5.499916,,,,,,
1.657240,5.499916,,,,,,
1.657705,5.499916,,,,,,
1.658171,5.499916,,,,,,
1.658637,5.499916,,,,,,
1.659102,5.499916,,,,,,
1.659568,5.499916,,,,,,
1.660033,5.499916,,,,,,
1.660499,5.499916,,,,,,
1.660964,3.293034,,,,,,
1.661430,2.614923,,,,,,
1.661895,3.174197,,,,,,
1.662361,2.485679,,,,,,
1.662826,2.211414,,,,,,
1.663292,1.655329,,,,,,
1.663757,0.865263,,,,,,
1.664223,0.217365,,,,,,
1.664688,-0.240864,,,,,,
1.665154,-0.446647,,,,,,
1.665619,-0.448997,,,,,,
1.666085,-0.609125,,,,,,
1.666550,-0.968490,,,,,,
1.667016,-1.178470,,,,,,
1.667481,-1.511482,,,,,,
1.667947,-2.068742,,,,,,
1.668412,-2.518410,,,,,,
1.668878,-2.855955,,,,,,
1.669343,-3.096651,,,,,,
1.669809,-3.306126,,,,,,
1.670274,-3.597177,,,,,,
1.670740,-3.938247,,,,,,
1.671205,-3.938247,,,,,,
1.671671,-4.654459,,,,,,
1.672136,-4.756512,,,,,,
1.672602,-4.596551,,,,,,
1.673068,-4.338903,,,,,,
1.673533,-3.815717,,,,,,
1.673999,-3.098161,,,,,,
1.674464,-2.219303,,,,,,
1.674930,-1.373342,,,,,,
1.675395,-0.609964,,,,,,
1.675861,0.283162,,,,,,
1.676326,1.407080,,,,,,
1.676792,2.716304,,,,,,
1.677257,4.346960,,,,,,
1.677723,5.499916,,,,,,
1.678188,5.499916,,,,,,
1.678654,5.499916,,,,,,
1.679119,5.499916,,,,,,
1.679585,5.499916,,,,,,
1.680050,5.499916,,,,,,
1.680516,5.499916,,,,,,
1.680981,5.499916,,,,,,
1.681447,5.499916,,,,,,
1.681912,5.499916,,,,,,
1.682378,5.499916,,,,,,
1.682843,5.499916,,,,,,
1.683309,5.499916,,,,,,
1.683774,-1.091859,,,,,,
1.684240,-1.311406,,,,,,
1.684705,-1.311406,,,,,,
1.685171,-5.426062,,,,,,
1.685636,-5.493034,,,,,,
1.686102,-5.494041,,,,,,
1.686568,-5.494377,,,,,,
1.687033,-5.494545,,,,,,
1.687499,-5.494881,,,,,,
1.687964,-5.494881,,,,,,
1.688430,-5.494881,,,,,,
1.688895,-5.495048,,,,,,
1.689361,-5.494881,,,,,,
1.689826,-5.495048,,,,,,
1.690292,-5.495048,,,,,,
1.690757,-5.495048,,,,,,
1.691223,-5.495048,,,,,,
1.691688,-5.495048,,,,,,
1.692154,-5.494881,,,,,,
1.692619,-5.495048,,,,,,
1.693085,-5.495048,,,,,,
1.693550,-5.495048,,,,,,
1.694016,-5.495048,,,,,,
1.694481,-5.495048,,,,,,
1.694947,-5.495048,,,,,,
1.695412,-5.494881,,,,,,
1.695878,-5.494881,,,,,,
1.696343,-5.167575,,,,,,
1.696809,-4.644892,,,,,,
1.697274,-3.940764,,,,,,
1.697740,-3.222705,,,,,,
1.698205,-3.222705,,,,,,
1.698671,-2.279393,,,,,,
1.699136,-1.997910,,,,,,
1.699602,-1.517525,,,,,,
1.700067,-0.808362,,,,,,
1.700533,0.061601,,,,,,
1.700999,1.023713,,,,,,
1.701464,1.679667,,,,,,
1.701930,2.099290,,,,,,
1.702395,2.267811,,,,,,
1.702861,2.243473,,,,,,
1.703326,2.216785,,,,,,
1.703792,2.067063,,,,,,
1.704257,1.730694,,,,,,
1.704723,1.325841,,,,,,
1.705188,0.639002,,,,,,
1.705654,-0.360037,,,,,,
1.706119,-1.588693,,,,,,
1.706585,-3.051835,,,,,,
1.707050,-4.497520,,,,,,
1.707516,-5.487327,,,,,,
1.707981,-5.493874,,,,,,
1.708447,-5.494377,,,,,,
1.708912,-5.494545,,,,,,
1.709378,-5.494713,,,,,,
1.709843,-5.494881,,,,,,
1.710309,-5.495048,,,,,,
1.710774,-5.495048,,,,,,
1.711240,-5.494881,,,,,,
1.711705,-5.494881,,,,,,
1.712171,-5.494881,,,,,,
1.712636,-5.494881,,,,,,
1.713102,-4.351156,,,,,,
1.713567,-2.930144,,,,,,
1.714033,-1.329030,,,,,,
1.714499,0.112627,,,,,,
1.714964,1.466499,,,,,,
1.715430,2.845212,,,,,,
1.715895,4.151751,,,,,,
1.716361,5.373693,,,,,,
1.716826,5.499916,,,,,,
1.717292,5.499916,,,,,,
1.717757,5.499916,,,,,,
1.718223,5.499916,,,,,,
1.718688,5.499916,,,,,,
1.719154,5.499916,,,,,,
1.719619,5.499916,,,,,,
1.720085,5.499916,,,,,,
1.720550,5.499916,,,,,,
1.721016,5.499916,,,,,,
1.721481,5.499916,,,,,,
1.721947,5.499916,,,,,,
1.722412,5.499916,,,,,,
1.722878,5.499916,,,,,,
1.723343,5.499916,,,,,,
1.723809,5.499916,,,,,,
1.724274,5.499916,,,,,,
1.724740,5.499916,,,,,,
1.725205,5.499916,,,,,,
1.725671,5.499916,,,,,,
1.726136,5.499916,,,,,,
1.726602,5.499916,,,,,,
1.727067,5.499916,,,,,,
1.727533,4.745937,,,,,,
1.727999,4.494835,,,,,,
1.728464,5.499916,,,,,,
1.728930,5.012146,,,,,,
1.729395,1.364782,,,,,,
1.729861,2.269490,,,,,,
1.730326,1.120058,,,,,,
1.730792,0.377829,,,,,,
1.731257,-0.052537,,,,,,
1.731723,-0.469139,,,,,,
1.732188,-0.635309,,,,,,
1.732654,-0.606439,,,,,,
1.733119,-0.433555,,,,,,
1.733585,-0.293568,,,,,,
1.734050,-0.191180,,,,,,
1.734516,0.189670,,,,,,
1.734981,0.861234,,,,,,
1.735447,1.737072,,,,,,
1.735912,2.877440,,,,,,
1.736378,3.968460,,,,,,
1.736843,5.495888,,,,,,
1.737309,5.499916,,,,,,
1.737774,5.499916,,,,,,
1.738240,5.499916,,,,,,
1.738705,5.499916,,,,,,
1.739171,5.499916,,,,,,
1.739636,5.499916,,,,,,
1.740102,5.499916,,,,,,
1.740567,5.499916,,,,,,
1.741033,5.499916,,,,,,
1.741498,5.499916,,,,,,
1.741964,5.499916,,,,,,
1.742430,5.499916,,,,,,
1.742895,5.499916,,,,,,
1.743361,5.499916,,,,,,
1.743826,0.447654,,,,,,
1.744292,0.122026,,,,,,
1.744757,-0.266712,,,,,,
1.745223,-1.624277,,,,,,
1.745688,-2.769345,,,,,,
1.746154,-3.759152,,,,,,
1.746619,-4.404868,,,,,,
1.747085,-4.713039,,,,,,
1.747550,-4.666712,,,,,,
1.748016,-4.426520,,,,,,
1.748481,-4.194385,,,,,,
1.748947,-3.861875,,,,,,
1.749412,-3.443427,,,,,,
1.749878,-3.202228,,,,,,
1.750343,-2.886000,,,,,,
1.750809,-2.494911,,,,,,
1.751274,-2.090227,,,,,,
1.751740,-1.683696,,,,,,
1.752205,-1.457099,,,,,,
1.752671,-1.363104,,,,,,
1.753136,-1.437293,,,,,,
1.753602,-1.735561,,,,,,
1.754067,-1.965682,,,,,,
1.754533,-1.980285,,,,,,
1.754998,-2.026444,,,,,,
1.755464,-1.971054,,,,,,
1.755930,-1.830396,,,,,,
1.756395,-1.830396,,,,,,
1.756861,-1.607828,,,,,,
1.757326,-1.744625,,,,,,
1.757792,-1.805890,,,,,,
1.758257,-1.712902,,,,,,
1.758723,-1.455085,,,,,,
1.759188,-0.980743,,,,,,
1.759654,-0.449668,,,,,,
1.760119,-0.117494,,,,,,
1.760585,0.139147,,,,,,
1.761050,0.390585,,,,,,
1.761516,0.358358,,,,,,
1.761981,0.266712,,,,,,
1.762447,0.180102,,,,,,
1.762912,0.009232,,,,,,
1.763378,-0.264195,,,,,,
1.763843,-0.718898,,,,,,
1.764309,-1.323491,,,,,,
1.764774,-2.123293,,,,,,
1.765240,-3.186786,,,,,,
1.765705,-4.232319,,,,,,
1.766171,-5.042191,,,,,,
1.766636,-5.492027,,,,,,
1.767102,-5.493874,,,,,,
1.767567,-5.494545,,,,,,
1.768033,-5.494713,,,,,,
1.768498,-5.494713,,,,,,
1.768964,-5.494881,,,,,,
1.769430,-5.494881,,,,,,
1.769895,-5.494881,,,,,,
1.770361,-5.495048,,,,,,
1.770826,-5.494881,,,,,,
1.771292,-5.494881,,,,,,
1.771757,-5.495048,,,,,,
1.772223,-5.495048,,,,,,
1.772688,-5.452750,,,,,,
1.773154,-4.810727,,,,,,
1.773619,-4.266056,,,,,,
1.774085,-3.730449,,,,,,
1.774550,-3.230930,,,,,,
1.775016,-2.706905,,,,,,
1.775481,-2.364996,,,,,,
1.775947,-2.304067,,,,,,
1.776412,-2.436667,,,,,,
1.776878,-2.815503,,,,,,
1.777343,-3.291020,,,,,,
1.777809,-3.600870,,,,,,
1.778274,-3.833173,,,,,,
1.778740,-4.045167,,,,,,
1.779205,-4.056413,,,,,,
1.779671,-3.977691,,,,,,
1.780136,-3.893935,,,,,,
1.780602,-4.017304,,,,,,
1.781067,-4.205798,,,,,,
1.781533,-4.157290,,,,,,
1.781998,-3.900313,,,,,,
1.782464,-3.458198,,,,,,
1.782929,-2.811978,,,,,,
1.783395,-2.811978,,,,,,
1.783861,-1.793637,,,,,,
1.784326,-1.203983,,,,,,
1.784792,-0.741390,,,,,,
1.785257,-0.413077,,,,,,
1.785723,-0.053880,,,,,,
1.786188,0.272419,,,,,,
1.786654,0.636988,,,,,,
1.787119,0.936431,,,,,,
1.787585,1.020356,,,,,,
1.788050,1.014984,,,,,,
1.788516,0.826322,,,,,,
1.788981,0.499351,,,,,,
1.789447,0.371618,,,,,,
1.789912,0.288197,,,,,,
1.790378,0.254963,,,,,,
1.790843,0.420966,,,,,,
1.791309,0.647059,,,,,,
1.791774,0.869627,,,,,,
