Rel_Time,System_Time,S6_EMG_1
0.346810,18:00:51.067,-0.632288
0.347276,18:00:51.067,-0.453193
0.347741,18:00:51.068,-0.267552
0.348207,18:00:51.068,-0.033906
0.348672,18:00:51.069,0.258656
0.349138,18:00:51.069,0.551720
0.349603,18:00:51.070,0.822293
0.350069,18:00:51.070,1.147753
0.350534,18:00:51.071,1.479591
0.351000,18:00:51.071,1.697963
0.351466,18:00:51.072,1.790112
0.351931,18:00:51.072,1.803876
0.352397,18:00:51.072,1.737072
0.352862,18:00:51.073,1.737072
0.353328,18:00:51.073,1.231846
0.353793,18:00:51.074,0.801480
0.354259,18:00:51.074,0.361715
0.354724,18:00:51.075,0.032059
0.355190,18:00:51.075,-0.190173
0.355655,18:00:51.076,-0.423819
0.356121,18:00:51.076,-0.783017
0.356586,18:00:51.077,-1.219593
0.357052,18:00:51.077,-1.583993
0.357517,18:00:51.078,-1.829053
0.357983,18:00:51.078,-2.021073
0.358448,18:00:51.078,-2.198825
0.358914,18:00:51.079,-2.306416
0.359379,18:00:51.079,-2.261769
0.359845,18:00:51.080,-2.123125
0.360310,18:00:51.080,-2.005127
0.360776,18:00:51.081,-1.906935
0.361241,18:00:51.081,-1.753521
0.361707,18:00:51.082,-1.504097
0.362172,18:00:51.082,-1.163027
0.362638,18:00:51.083,-0.772610
0.363103,18:00:51.083,-0.372793
0.363569,18:00:51.084,0.009567
0.364034,18:00:51.084,0.335195
0.364500,18:00:51.085,0.556085
0.364966,18:00:51.085,0.676432
0.365431,18:00:51.085,0.735180
0.365897,18:00:51.086,0.769253
0.366362,18:00:51.086,0.801480
0.366828,18:00:51.087,0.806180
0.367293,18:00:51.087,0.806180
0.367759,18:00:51.088,0.852506
0.368224,18:00:51.088,0.984771
0.368690,18:00:51.089,1.149935
0.369155,18:00:51.089,1.279515
0.369621,18:00:51.090,1.399695
0.370086,18:00:51.090,1.565530
0.370552,18:00:51.091,1.710216
0.371017,18:00:51.091,1.742779
0.371483,18:00:51.092,1.664561
0.371948,18:00:51.092,1.524575
0.372414,18:00:51.092,1.333227
0.372879,18:00:51.093,1.098238
0.373345,18:00:51.093,0.799298
0.373810,18:00:51.094,0.418448
0.374276,18:00:51.094,0.050187
0.374741,18:00:51.095,-0.222736
0.375207,18:00:51.095,-0.429862
0.375672,18:00:51.096,-0.650080
0.376138,18:00:51.096,-0.948516
0.376603,18:00:51.097,-1.284215
0.377069,18:00:51.097,-1.563180
0.377534,18:00:51.098,-1.738750
0.378000,18:00:51.098,-1.851881
0.378466,18:00:51.099,-1.976761
0.378931,18:00:51.099,-2.097612
0.379397,18:00:51.099,-2.128328
0.379862,18:00:51.100,-2.085191
0.380328,18:00:51.100,-2.013687
0.380793,18:00:51.101,-1.887800
0.381259,18:00:51.101,-1.698802
0.381724,18:00:51.102,-1.698802
0.382190,18:00:51.102,-1.278843
0.382655,18:00:51.103,-1.094377
0.383121,18:00:51.103,-0.900511
0.383586,18:00:51.104,-0.671733
0.384052,18:00:51.104,-0.426841
0.384517,18:00:51.105,-0.202930
0.384983,18:00:51.105,-0.017960
0.385448,18:00:51.105,0.152239
0.385914,18:00:51.106,0.391928
0.386379,18:00:51.106,0.716548
0.386845,18:00:51.107,1.021027
0.387310,18:00:51.107,1.237552
0.387776,18:00:51.108,1.429740
0.388241,18:00:51.108,1.684031
0.388707,18:00:51.109,1.975082
0.389172,18:00:51.109,2.217121
0.389638,18:00:51.110,2.436332
0.390103,18:00:51.110,2.699184
0.390569,18:00:51.111,2.966064
0.391034,18:00:51.111,3.139956
0.391500,18:00:51.112,3.213809
0.391966,18:00:51.112,3.228244
0.392431,18:00:51.112,3.176211
0.392897,18:00:51.113,3.001984
0.393362,18:00:51.113,2.692470
0.393828,18:00:51.114,2.306081
0.394293,18:00:51.114,1.936812
0.394759,18:00:51.115,1.635355
0.395224,18:00:51.115,1.356054
0.395690,18:00:51.116,1.022873
0.396155,18:00:51.116,1.022873
0.396621,18:00:51.117,0.122194
0.397086,18:00:51.117,-0.243549
0.397552,18:00:51.118,-0.519493
0.398017,18:00:51.118,-0.789731
0.398483,18:00:51.119,-1.081453
0.398948,18:00:51.119,-1.330205
0.399414,18:00:51.119,-1.482444
0.399879,18:00:51.120,-1.585336
0.400345,18:00:51.120,-1.697459
0.400810,18:00:51.121,-1.780041
0.401276,18:00:51.121,-1.786084
0.401741,18:00:51.122,-1.759564
0.402207,18:00:51.122,-1.746471
0.402672,18:00:51.123,-1.746304
0.403138,18:00:51.123,-1.728344
0.403603,18:00:51.124,-1.668589
0.404069,18:00:51.124,-1.573922
0.404534,18:00:51.125,-1.497383
0.405000,18:00:51.125,-1.453910
0.405466,18:00:51.126,-1.381903
0.405931,18:00:51.126,-1.222446
0.406397,18:00:51.126,-0.984436
0.406862,18:00:51.127,-0.718898
0.407328,18:00:51.127,-0.448661
0.407793,18:00:51.128,-0.151232
0.408259,18:00:51.128,0.198062
0.408724,18:00:51.129,0.576898
0.409190,18:00:51.129,0.926360
0.409655,18:00:51.130,1.271794
0.410121,18:00:51.130,1.669596
0.410586,18:00:51.131,2.067735
0.411052,18:00:51.131,2.353750
0.411517,18:00:51.132,2.532677
0.411983,18:00:51.132,2.665278
0.412448,18:00:51.132,2.758602
0.412914,18:00:51.133,2.749874
0.413379,18:00:51.133,2.582696
0.413845,18:00:51.134,2.285267
0.414310,18:00:51.134,1.981796
0.414776,18:00:51.135,1.770306
0.415241,18:00:51.135,1.626627
0.415707,18:00:51.136,1.433600
0.416172,18:00:51.136,1.108980
0.416638,18:00:51.137,0.743404
0.417103,18:00:51.137,0.451011
0.417569,18:00:51.138,0.233143
0.418034,18:00:51.138,0.008896
0.418500,18:00:51.139,-0.240528
0.418966,18:00:51.139,-0.438087
0.419431,18:00:51.139,-0.534600
0.419897,18:00:51.140,-0.597711
0.420362,18:00:51.140,-0.671229
0.420828,18:00:51.141,-0.669718
0.421293,18:00:51.141,-0.573877
0.421759,18:00:51.142,-0.464103
0.422224,18:00:51.142,-0.363394
0.422690,18:00:51.143,-0.251942
0.423155,18:00:51.143,-0.120012
0.423621,18:00:51.144,0.058244
0.424086,18:00:51.144,0.269398
0.424552,18:00:51.145,0.426841
0.425017,18:00:51.145,0.528222
0.425483,18:00:51.146,0.657465
0.425948,18:00:51.146,0.882048
0.426414,18:00:51.146,1.186191
0.426879,18:00:51.147,1.507790
0.427345,18:00:51.147,1.804547
0.427810,18:00:51.148,2.110704
0.428276,18:00:51.148,2.471580
0.428741,18:00:51.149,2.840513
0.429207,18:00:51.149,3.152041
0.429672,18:00:51.150,3.450141
0.430138,18:00:51.150,3.792554
0.430603,18:00:51.151,4.119524
0.431069,18:00:51.151,4.333028
0.431534,18:00:51.152,4.447166
0.432000,18:00:51.152,4.504067
0.432466,18:00:51.153,4.478721
0.432931,18:00:51.153,4.301137
0.433397,18:00:51.153,4.301137
0.433862,18:00:51.154,3.528695
0.434328,18:00:51.154,3.127031
0.434793,18:00:51.155,2.810300
0.435259,18:00:51.155,2.527306
0.435724,18:00:51.156,2.180529
0.436190,18:00:51.156,1.714580
0.436655,18:00:51.157,1.213718
0.437121,18:00:51.157,0.798291
0.437586,18:00:51.158,0.464271
0.438052,18:00:51.158,0.102220
0.438517,18:00:51.159,-0.298939
0.438983,18:00:51.159,-0.646052
0.439448,18:00:51.159,-0.885237
0.439914,18:00:51.160,-1.072053
0.440379,18:00:51.160,-1.249302
0.440845,18:00:51.161,-1.384588
0.441310,18:00:51.161,-1.457267
0.441776,18:00:51.162,-1.496712
0.442241,18:00:51.162,-1.528939
0.442707,18:00:51.163,-1.556130
0.443172,18:00:51.163,-1.567712
0.443638,18:00:51.164,-1.543709
0.444103,18:00:51.164,-1.505776
0.444569,18:00:51.165,-1.505776
0.445034,18:00:51.165,-1.537667
0.445500,18:00:51.166,-1.533974
0.445966,18:00:51.166,-1.428901
0.446431,18:00:51.166,-1.247288
0.446897,18:00:51.167,-1.055100
0.447362,18:00:51.167,-0.869627
0.447828,18:00:51.168,-0.869627
0.448293,18:00:51.168,-0.368093
0.448759,18:00:51.169,-0.103227
0.449224,18:00:51.169,0.101884
0.449690,18:00:51.170,0.304311
0.450155,18:00:51.170,0.560784
0.450621,18:00:51.171,0.807187
0.451086,18:00:51.171,0.952209
0.451552,18:00:51.172,1.000214
0.452017,18:00:51.172,0.985443
0.452483,18:00:51.173,0.880705
0.452948,18:00:51.173,0.635981
0.453414,18:00:51.173,0.241535
0.453879,18:00:51.174,-0.233143
0.454345,18:00:51.174,-0.675593
0.454810,18:00:51.175,-1.028748
0.455276,18:00:51.175,-1.326848
0.455741,18:00:51.176,-1.674296
0.456207,18:00:51.176,-2.134203
0.456672,18:00:51.177,-2.614252
0.457138,18:00:51.177,-2.995941
0.457603,18:00:51.178,-3.298741
0.458069,18:00:51.178,-3.613794
0.458534,18:00:51.179,-3.938918
0.459000,18:00:51.179,-4.190860
0.459466,18:00:51.180,-4.334874
0.459931,18:00:51.180,-4.429374
0.460397,18:00:51.180,-4.515984
0.460862,18:00:51.181,-4.538979
0.461328,18:00:51.181,-4.479728
0.461793,18:00:51.182,-4.396475
0.462259,18:00:51.182,-4.396475
0.462724,18:00:51.183,-4.221241
0.463190,18:00:51.183,-4.099046
0.463655,18:00:51.184,-3.935058
0.464121,18:00:51.184,-3.738842
0.464586,18:00:51.185,-3.564614
0.465052,18:00:51.185,-3.422446
0.465517,18:00:51.186,-3.247715
0.465983,18:00:51.186,-2.979156
0.466448,18:00:51.186,-2.634394
0.466914,18:00:51.187,-2.278889
0.467379,18:00:51.187,-1.933959
0.467845,18:00:51.188,-1.552102
0.468310,18:00:51.188,-1.121569
0.468776,18:00:51.189,-0.704799
0.469241,18:00:51.189,-0.342580
0.469707,18:00:51.190,0.019303
0.470172,18:00:51.190,0.435401
0.470638,18:00:51.191,0.832364
0.471103,18:00:51.191,1.120394
0.471569,18:00:51.192,1.312078
0.472034,18:00:51.192,1.434272
0.472500,18:00:51.193,1.436286
0.472966,18:00:51.193,1.283543
0.473431,18:00:51.193,0.989136
0.473897,18:00:51.194,0.613321
0.474362,18:00:51.194,0.273426
0.474828,18:00:51.195,0.033402
0.475293,18:00:51.195,-0.174731
0.475759,18:00:51.196,-0.478538
0.476224,18:00:51.196,-0.919982
0.476690,18:00:51.197,-0.919982
0.477155,18:00:51.197,-1.712902
0.477621,18:00:51.198,-1.974914
0.478086,18:00:51.198,-2.270497
0.478552,18:00:51.199,-2.591592
0.479017,18:00:51.199,-2.825574
0.479483,18:00:51.200,-2.936522
0.479948,18:00:51.200,-3.012055
0.480414,18:00:51.200,-3.124178
0.480879,18:00:51.201,-3.201389
0.481345,18:00:51.201,-3.204410
0.481810,18:00:51.202,-3.184268
0.482276,18:00:51.202,-3.164797
0.482741,18:00:51.203,-3.132235
0.483207,18:00:51.203,-3.072984
0.483672,18:00:51.204,-2.969589
0.484138,18:00:51.204,-2.839002
0.484603,18:00:51.205,-2.730236
0.485069,18:00:51.205,-2.625666
0.485534,18:00:51.206,-2.479805
0.486000,18:00:51.206,-2.223163
0.486466,18:00:51.207,-1.864637
0.486931,18:00:51.207,-1.493355
0.487397,18:00:51.207,-1.131304
0.487862,18:00:51.208,-0.714870
0.488328,18:00:51.208,-0.221393
0.488793,18:00:51.209,0.267048
0.489259,18:00:51.209,0.680629
0.489724,18:00:51.210,1.073060
0.490190,18:00:51.210,1.519875
0.490655,18:00:51.211,1.956954
0.491121,18:00:51.211,2.294667
0.491586,18:00:51.212,2.528649
0.492052,18:00:51.212,2.660410
0.492517,18:00:51.213,2.655543
0.492983,18:00:51.213,2.535698
0.493448,18:00:51.213,2.316487
0.493914,18:00:51.214,2.014694
0.494379,18:00:51.214,1.752178
0.494845,18:00:51.215,1.594232
0.495310,18:00:51.215,1.470695
0.495776,18:00:51.216,1.274815
0.496241,18:00:51.216,0.978561
0.496707,18:00:51.217,0.671565
0.497172,18:00:51.217,0.457725
0.497638,18:00:51.218,0.305653
0.498103,18:00:51.218,0.112627
0.498569,18:00:51.219,-0.089128
0.499034,18:00:51.219,-0.201587
0.499500,18:00:51.220,-0.191516
0.499966,18:00:51.220,-0.121019
0.500431,18:00:51.220,-0.059586
0.500897,18:00:51.221,0.017288
0.501362,18:00:51.221,0.017288
0.501828,18:00:51.222,0.179095
0.502293,18:00:51.222,0.237842
0.502759,18:00:51.223,0.305989
0.503224,18:00:51.223,0.390585
0.503690,18:00:51.224,0.516304
0.504155,18:00:51.224,0.660487
0.504621,18:00:51.225,0.782513
0.505086,18:00:51.225,0.916289
0.505552,18:00:51.226,1.085145
0.506017,18:00:51.226,1.311406
0.506483,18:00:51.227,1.594903
0.506948,18:00:51.227,1.883101
0.507414,18:00:51.227,2.157366
0.507879,18:00:51.228,2.483665
0.508345,18:00:51.228,2.862501
0.508810,18:00:51.229,3.204410
0.509276,18:00:51.229,3.476661
0.509741,18:00:51.230,3.740185
0.510207,18:00:51.230,4.057084
0.510672,18:00:51.231,4.349813
0.511138,18:00:51.231,4.535119
0.511603,18:00:51.232,4.599908
0.512069,18:00:51.232,4.545190
0.512534,18:00:51.233,4.352834
0.513000,18:00:51.233,4.054398
0.513466,18:00:51.234,3.684123
0.513931,18:00:51.234,3.282628
0.514397,18:00:51.234,2.929808
0.514862,18:00:51.235,2.634897
0.515328,18:00:51.235,2.341665
0.515793,18:00:51.236,2.341665
0.516259,18:00:51.236,1.494697
0.516724,18:00:51.237,1.053254
0.517190,18:00:51.237,0.722759
0.517655,18:00:51.238,0.452354
0.518121,18:00:51.238,0.170367
0.518586,18:00:51.239,-0.081071
0.519052,18:00:51.239,-0.239521
0.519517,18:00:51.240,-0.291554
0.519983,18:00:51.240,-0.283497
0.520448,18:00:51.240,-0.239185
0.520914,18:00:51.241,-0.117494
0.521379,18:00:51.241,0.037430
0.521845,18:00:51.242,0.160296
0.522310,18:00:51.242,0.282826
0.522776,18:00:51.243,0.451011
0.523241,18:00:51.243,0.665690
0.523707,18:00:51.244,0.921660
0.524172,18:00:51.244,1.157321
0.524638,18:00:51.245,1.350683
0.525103,18:00:51.245,1.540017
0.525569,18:00:51.246,1.780041
0.526034,18:00:51.246,2.124804
0.526500,18:00:51.247,2.564569
0.526966,18:00:51.247,3.008026
0.527431,18:00:51.247,3.412543
0.527897,18:00:51.248,3.836866
0.528362,18:00:51.248,4.294759
0.528828,18:00:51.249,4.738552
0.529293,18:00:51.249,5.150118
0.529759,18:00:51.250,5.497902
0.530224,18:00:51.250,5.497902
0.530690,18:00:51.251,5.499916
0.531155,18:00:51.251,5.499916
0.531621,18:00:51.252,5.499916
0.532086,18:00:51.252,5.499916
0.532552,18:00:51.253,5.499916
0.533017,18:00:51.253,5.499916
0.533483,18:00:51.254,5.499916
0.533948,18:00:51.254,5.499916
0.534414,18:00:51.254,5.499916
0.534879,18:00:51.255,2.041382
0.535345,18:00:51.255,2.577996
0.535810,18:00:51.256,3.055360
0.536276,18:00:51.256,2.581018
0.536741,18:00:51.257,1.841474
0.537207,18:00:51.257,1.365789
0.537672,18:00:51.258,1.054597
0.538138,18:00:51.258,0.690364
0.538603,18:00:51.259,0.301961
0.539069,18:00:51.259,0.013260
0.539534,18:00:51.260,-0.151568
0.540000,18:00:51.260,-0.284169
0.540466,18:00:51.261,-0.418448
0.540931,18:00:51.261,-0.501366
0.541397,18:00:51.261,-0.514458
0.541862,18:00:51.262,-0.490288
0.542328,18:00:51.262,-0.439261
0.542793,18:00:51.263,-0.372122
0.543259,18:00:51.263,-0.284840
0.543724,18:00:51.264,-0.158618
0.544190,18:00:51.264,-0.038437
0.544655,18:00:51.265,-0.038437
0.545121,18:00:51.265,0.063951
0.545586,18:00:51.266,0.178088
0.546052,18:00:51.266,0.394278
0.546517,18:00:51.267,0.666865
0.546983,18:00:51.267,0.924681
0.547448,18:00:51.267,1.162692
0.547914,18:00:51.268,1.429908
0.548379,18:00:51.268,1.723308
0.548845,18:00:51.269,1.981796
0.549310,18:00:51.269,2.206043
0.549776,18:00:51.270,2.461845
0.550241,18:00:51.270,2.753902
0.550707,18:00:51.271,2.969421
0.551172,18:00:51.271,3.073487
0.551638,18:00:51.272,3.120485
0.552103,18:00:51.272,3.083894
0.552569,18:00:51.273,2.902617
0.553034,18:00:51.273,2.606195
0.553500,18:00:51.274,2.217456
0.553966,18:00:51.274,1.771649
0.554431,18:00:51.274,1.365454
0.554897,18:00:51.275,1.010117
0.555362,18:00:51.275,0.651087
0.555828,18:00:51.276,0.218036
0.556293,18:00:51.276,-0.304646
0.556759,18:00:51.277,-0.806683
0.557224,18:00:51.277,-1.227817
0.557690,18:00:51.278,-1.625620
0.558155,18:00:51.278,-2.075792
0.558621,18:00:51.279,-2.539391
0.559086,18:00:51.279,-2.931991
0.559552,18:00:51.280,-3.231098
0.560017,18:00:51.280,-3.512413
0.560483,18:00:51.281,-3.827634
0.560948,18:00:51.281,-4.142016
0.561414,18:00:51.281,-4.422156
0.561879,18:00:51.282,-4.705821
0.562345,18:00:51.282,-5.037324
0.562810,18:00:51.283,-5.386282
0.563276,18:00:51.283,-5.492027
0.563741,18:00:51.284,-5.493874
0.564207,18:00:51.284,-5.494209
0.564672,18:00:51.285,-5.494545
0.565138,18:00:51.285,-5.494545
0.565603,18:00:51.286,-5.494713
0.566069,18:00:51.286,-5.494713
0.566534,18:00:51.287,-5.494545
0.567000,18:00:51.287,-5.494713
0.567466,18:00:51.288,-5.494713
0.567931,18:00:51.288,-5.494881
0.568397,18:00:51.288,-5.494881
0.568862,18:00:51.289,-5.494713
0.569328,18:00:51.289,-5.494713
0.569793,18:00:51.290,-5.495048
0.570259,18:00:51.290,-5.494881
0.570724,18:00:51.291,-5.494713
0.571190,18:00:51.291,-5.494881
0.571655,18:00:51.292,-5.495048
0.572121,18:00:51.292,-5.494881
0.572586,18:00:51.293,-5.495048
0.573052,18:00:51.293,-5.494881
0.573517,18:00:51.294,-5.495048
0.573983,18:00:51.294,-5.495048
0.574448,18:00:51.294,-5.494881
0.574914,18:00:51.295,-5.495048
0.575379,18:00:51.295,-5.495048
0.575845,18:00:51.296,-5.495048
0.576310,18:00:51.296,-5.495048
0.576776,18:00:51.297,-5.494881
0.577241,18:00:51.297,-5.495216
0.577707,18:00:51.298,-5.495048
0.578172,18:00:51.298,-5.495048
0.578638,18:00:51.299,-5.495048
0.579103,18:00:51.299,-5.495216
0.579569,18:00:51.300,-5.495384
0.580034,18:00:51.300,-5.495048
0.580500,18:00:51.301,-5.495384
0.580966,18:00:51.301,-5.495216
0.581431,18:00:51.301,-5.495384
0.581897,18:00:51.302,-5.495048
0.582362,18:00:51.302,-5.495048
0.582828,18:00:51.303,-5.495048
0.583293,18:00:51.303,-5.495048
0.583759,18:00:51.304,-5.495048
0.584224,18:00:51.304,-5.495048
0.584690,18:00:51.305,-5.495216
0.585155,18:00:51.305,-5.495048
0.585621,18:00:51.306,-5.495048
0.586086,18:00:51.306,-5.495216
0.586552,18:00:51.307,-5.495216
0.587017,18:00:51.307,-5.495048
0.587483,18:00:51.308,-5.494881
0.587948,18:00:51.308,-5.495048
0.588414,18:00:51.308,-5.495048
0.588879,18:00:51.309,-5.495216
0.589345,18:00:51.309,-5.495048
0.589810,18:00:51.310,-5.494881
0.590276,18:00:51.310,-5.066026
0.590741,18:00:51.311,-4.404700
0.591207,18:00:51.311,-3.813535
0.591672,18:00:51.312,-3.328954
0.592138,18:00:51.312,-2.962539
0.592603,18:00:51.313,-2.712108
0.593069,18:00:51.313,-2.534691
0.593534,18:00:51.314,-2.418875
0.594000,18:00:51.314,-2.360296
0.594466,18:00:51.315,-2.296681
0.594931,18:00:51.315,-2.207385
0.595397,18:00:51.315,-2.134035
0.595862,18:00:51.316,-2.151995
0.596328,18:00:51.316,-2.274861
0.596793,18:00:51.317,-2.420050
0.597259,18:00:51.317,-2.513375
0.597724,18:00:51.318,-2.579004
0.598190,18:00:51.318,-2.631373
0.598655,18:00:51.319,-2.655039
0.599121,18:00:51.319,-2.648829
0.599586,18:00:51.320,-2.593774
0.600052,18:00:51.320,-2.498772
0.600517,18:00:51.321,-2.363989
0.600983,18:00:51.321,-2.176165
0.601448,18:00:51.321,-1.939666
0.601914,18:00:51.322,-1.679667
0.602379,18:00:51.322,-1.389960
0.602845,18:00:51.323,-1.041169
0.603310,18:00:51.323,-0.632792
0.603776,18:00:51.324,-0.204944
0.604241,18:00:51.324,0.202930
0.604707,18:00:51.325,0.639673
0.605172,18:00:51.325,1.184176
0.605638,18:00:51.326,1.859602
0.606103,18:00:51.326,2.610224
0.606569,18:00:51.327,3.368902
0.607034,18:00:51.327,4.139666
0.607500,18:00:51.328,4.909087
0.607966,18:00:51.328,5.491691
0.608431,18:00:51.328,5.499916
0.608897,18:00:51.329,5.499916
0.609362,18:00:51.329,5.499916
0.609828,18:00:51.330,5.499916
0.610293,18:00:51.330,5.499916
0.610759,18:00:51.331,5.499916
0.611224,18:00:51.331,5.499916
0.611690,18:00:51.332,5.499916
0.612155,18:00:51.332,5.499916
0.612621,18:00:51.333,5.499916
0.613086,18:00:51.333,5.499916
0.613552,18:00:51.334,5.499916
0.614017,18:00:51.334,5.499916
0.614483,18:00:51.335,5.499916
0.614948,18:00:51.335,5.499916
0.615414,18:00:51.335,5.499916
0.615879,18:00:51.336,5.499916
0.616345,18:00:51.336,5.499916
0.616810,18:00:51.337,5.499916
0.617276,18:00:51.337,5.499916
0.617741,18:00:51.338,5.499916
0.618207,18:00:51.338,5.499916
0.618672,18:00:51.339,5.499916
0.619138,18:00:51.339,5.499916
0.619603,18:00:51.340,5.499916
0.620069,18:00:51.340,5.499916
0.620534,18:00:51.341,5.499916
0.621000,18:00:51.341,5.499916
0.621466,18:00:51.342,5.499916
0.621931,18:00:51.342,5.499916
0.622397,18:00:51.342,5.499916
0.622862,18:00:51.343,5.499916
0.623328,18:00:51.343,5.499916
0.623793,18:00:51.344,5.499916
0.624259,18:00:51.344,5.499916
0.624724,18:00:51.345,5.499916
0.625190,18:00:51.345,5.499916
0.625655,18:00:51.346,5.499916
0.626121,18:00:51.346,5.499916
0.626586,18:00:51.347,5.499916
0.627052,18:00:51.347,5.499916
0.627517,18:00:51.348,5.499916
0.627983,18:00:51.348,5.499916
0.628448,18:00:51.348,5.499916
0.628914,18:00:51.349,5.499916
0.629379,18:00:51.349,5.499916
0.629845,18:00:51.350,5.499916
0.630310,18:00:51.350,5.499916
0.630776,18:00:51.351,5.499916
0.631241,18:00:51.351,5.499916
0.631707,18:00:51.352,5.499916
0.632172,18:00:51.352,5.499916
0.632638,18:00:51.353,5.499916
0.633103,18:00:51.353,5.499916
0.633569,18:00:51.354,5.499916
0.634034,18:00:51.354,5.499916
0.634500,18:00:51.355,5.499916
0.634966,18:00:51.355,5.499916
0.635431,18:00:51.355,5.499916
0.635897,18:00:51.356,5.499916
0.636362,18:00:51.356,1.573251
0.636828,18:00:51.357,0.445640
0.637293,18:00:51.357,1.070039
0.637759,18:00:51.358,1.060639
0.638224,18:00:51.358,0.452689
0.638690,18:00:51.359,-0.130755
0.639155,18:00:51.359,-0.545006
0.639621,18:00:51.360,-0.867613
0.640086,18:00:51.360,-1.198611
0.640552,18:00:51.361,-1.580301
0.641017,18:00:51.361,-1.968704
0.641483,18:00:51.362,-2.322194
0.641948,18:00:51.362,-2.648997
0.642414,18:00:51.362,-2.964218
0.642879,18:00:51.363,-3.284642
0.643345,18:00:51.363,-3.607752
0.643810,18:00:51.364,-3.915084
0.644276,18:00:51.364,-4.197238
0.644741,18:00:51.365,-4.427695
0.645207,18:00:51.365,-4.599237
0.645672,18:00:51.366,-4.739559
0.646138,18:00:51.366,-4.838087
0.646603,18:00:51.367,-4.896834
0.647069,18:00:51.367,-4.939467
0.647534,18:00:51.368,-4.961791
0.648000,18:00:51.368,-4.961791
0.648466,18:00:51.369,-4.964813
0.648931,18:00:51.369,-4.970520
0.649397,18:00:51.369,-4.910765
0.649862,18:00:51.370,-4.727306
0.650328,18:00:51.370,-4.538140
0.650793,18:00:51.371,-4.499199
0.651259,18:00:51.371,-4.571374
0.651724,18:00:51.372,-4.630121
0.652190,18:00:51.372,-4.687526
0.652655,18:00:51.373,-4.828183
0.653121,18:00:51.373,-5.041352
0.653586,18:00:51.374,-5.259556
0.654052,18:00:51.374,-5.450904
0.654517,18:00:51.375,-5.493202
0.654983,18:00:51.375,-5.494209
0.655448,18:00:51.375,-5.494545
0.655914,18:00:51.376,-5.494545
0.656379,18:00:51.376,-5.494713
0.656845,18:00:51.377,-5.494713
0.657310,18:00:51.377,-5.494881
0.657776,18:00:51.378,-5.494713
0.658241,18:00:51.378,-5.494713
0.658707,18:00:51.379,-5.494713
0.659172,18:00:51.379,-5.494881
0.659638,18:00:51.380,-5.494881
0.660103,18:00:51.380,-5.494881
0.660569,18:00:51.381,-5.495048
0.661034,18:00:51.381,-5.495048
0.661500,18:00:51.382,-5.495048
0.661966,18:00:51.382,-5.495048
0.662431,18:00:51.382,-5.495048
0.662897,18:00:51.383,-5.495048
0.663362,18:00:51.383,-5.494881
